,age,fnlwgt,capital-gain,capital-loss,hours-per-week
9829,54,311020,0,0,50
9830,62,210464,0,0,38
9831,36,135289,0,0,48
9832,27,156266,0,0,40
9833,23,154210,0,0,14
9834,61,160625,4386,0,15
9835,39,331481,0,1669,60
9836,33,249249,0,0,50
9837,28,261725,0,0,40
9838,22,239612,0,0,20
9839,31,226696,0,0,60
9840,26,190330,0,0,30
9841,44,193755,0,0,50
9842,73,192740,0,0,30
9843,44,201924,0,0,35
9844,35,77146,0,0,45
9845,33,126414,0,0,40
9846,27,43652,0,0,40
9847,47,227244,0,0,50
9848,29,160731,0,0,45
9849,33,287878,0,0,26
9850,50,166758,0,0,15
9851,32,183811,2829,0,40
9852,41,254818,0,0,40
9853,19,220517,0,0,35
9854,45,295046,0,0,60
9855,65,190568,0,810,36
9856,42,211915,0,0,40
9857,33,295621,0,0,25
9858,32,204567,99999,0,60
9859,42,204235,0,0,40
9860,49,186982,0,0,45
9861,38,133586,0,0,45
9862,38,165930,0,0,50
9863,37,164898,0,0,52
9864,24,278155,0,0,30
9865,27,115705,0,0,50
9866,25,150553,0,0,40
9867,46,201595,0,0,70
9868,44,165815,0,0,96
9869,26,102420,0,0,40
9870,46,344172,0,0,49
9871,38,222450,0,0,40
9872,38,212245,0,0,40
9873,22,190625,0,0,20
9874,33,203488,0,0,40
9875,50,304260,0,0,40
9876,31,243665,0,0,41
9877,26,189238,0,0,4
9878,42,77373,0,0,38
9879,27,410351,0,0,40
9880,34,36385,0,0,45
9881,64,110150,0,0,40
9882,43,198316,0,0,40
9883,39,127772,0,0,40
9884,47,199058,0,0,40
9885,56,285730,0,0,66
9886,25,334133,0,0,20
9887,60,97030,0,0,35
9888,52,67090,0,0,44
9889,43,397963,594,0,16
9890,46,182533,0,0,40
9891,19,560804,0,0,30
9892,56,365050,0,0,20
9893,22,110200,0,0,40
9894,28,150025,0,0,40
9895,39,299828,0,0,30
9896,28,109282,0,0,40
9897,31,103435,0,0,50
9898,22,34747,0,0,35
9899,39,137522,0,0,40
9900,39,286789,0,0,40
9901,28,211032,0,0,40
9902,67,192916,3818,0,11
9903,31,219318,0,0,35
9904,50,112873,0,0,40
9905,34,36069,3908,0,46
9906,51,200576,0,0,40
9907,54,172962,0,0,40
9908,44,44006,0,0,40
9909,20,234474,0,0,20
9910,37,212826,0,0,40
9911,38,234901,0,0,40
9912,59,200700,0,0,40
9913,59,41258,0,0,50
9914,51,249644,0,0,48
9915,60,230165,0,0,40
9916,29,351731,0,0,40
9917,37,114765,0,0,40
9918,42,349884,0,0,35
9919,28,204247,0,0,50
9920,34,143392,0,0,40
9921,50,37913,0,0,40
9922,22,150683,0,0,24
9923,27,207611,0,0,52
9924,45,319666,0,0,43
9925,39,155961,0,0,38
9926,25,117833,0,0,35
9927,63,447079,0,0,15
9928,24,142404,0,0,40
9929,18,155752,0,0,30
9930,19,252292,0,0,40
9931,23,111450,0,0,38
9932,20,528616,0,0,40
9933,17,228786,0,0,24
9934,28,180271,0,0,65
9935,51,237819,0,0,50
9936,29,157612,3325,0,45
9937,64,379062,0,0,12
9938,17,191910,0,0,25
9939,45,326064,6497,0,35
9940,18,312353,0,0,20
9941,31,213307,0,0,40
9942,48,209057,0,0,50
9943,41,340148,0,0,45
9944,65,154171,20051,0,60
9945,27,94064,0,0,40
9946,39,119098,0,0,40
9947,49,181363,0,0,45
9948,58,210031,0,0,40
9949,36,206951,0,1902,45
9950,25,485496,0,0,40
9951,41,210259,0,0,37
9952,31,118551,0,0,40
9953,63,180911,4386,0,37
9954,50,242517,0,0,40
9955,63,298113,0,0,40
9956,44,277783,0,0,99
9957,48,155862,0,0,65
9958,51,171924,0,0,50
9959,18,243900,0,0,15
9960,23,231160,0,0,25
9961,31,356882,5013,0,40
9962,38,49020,0,0,40
9963,19,105460,0,0,20
9964,56,157749,0,0,60
9965,31,131568,0,0,20
9966,46,332355,0,0,40
9967,39,204501,0,0,50
9968,56,305767,0,0,40
9969,31,129761,0,0,40
9970,42,130126,0,1977,40
9971,18,160984,0,0,15
9972,18,255282,0,1602,48
9973,20,346341,0,0,35
9974,27,285897,0,1848,45
9975,31,356689,0,0,40
9976,52,192386,5013,0,40
9977,46,394860,0,0,40
9978,30,113129,0,0,24
9979,26,55929,0,0,40
9980,48,177018,0,0,50
9981,37,161141,0,0,40
9982,29,309463,0,0,40
9983,49,165468,7688,0,55
9984,24,49218,0,0,40
9985,74,119129,0,2149,20
9986,56,162130,0,1887,67
9987,39,129573,0,1741,40
9988,21,306850,0,0,40
9989,29,135296,0,2258,45
9990,43,187322,0,0,45
9991,23,55674,2907,0,40
9992,26,148298,0,0,50
9993,47,34845,0,0,60
9994,27,200733,0,0,55
9995,45,191858,0,0,45
9996,30,425528,0,0,70
9997,35,44780,7688,0,20
9998,33,125856,0,0,40
9999,37,100508,0,0,40
10000,21,148294,0,0,20
10001,42,39324,0,0,40
10002,48,147397,0,0,36
10003,46,24728,0,0,48
10004,36,177616,0,0,40
10005,54,163826,0,0,40
10006,25,199947,0,0,40
10007,36,116133,0,0,57
10008,56,196307,0,0,20
10009,37,177181,0,0,40
10010,26,324854,0,0,40
10011,23,188505,0,0,25
10012,23,502316,0,0,40
10013,41,26892,0,0,40
10014,55,102058,0,0,50
10015,39,167728,0,0,40
10016,67,233681,0,0,35
10017,54,101890,0,0,40
10018,38,192337,0,0,40
10019,47,340982,3103,0,40
10020,49,102308,0,0,42
10021,19,84747,0,0,24
10022,20,197752,0,0,40
10023,66,185336,0,0,35
10024,51,125417,0,0,42
10025,19,278480,0,0,40
10026,36,146412,0,0,40
10027,33,193042,0,0,60
10028,41,53956,0,1980,56
10029,90,175491,9386,0,50
10030,78,33186,0,0,60
10031,36,144154,0,0,40
10032,30,194901,0,0,55
10033,35,335777,0,0,40
10034,46,139268,0,0,45
10035,38,33887,0,0,40
10036,24,283613,0,0,40
10037,40,141245,0,0,40
10038,49,298130,0,0,40
10039,19,186096,0,0,30
10040,77,187656,0,0,20
10041,46,102308,0,0,56
10042,41,124639,0,0,40
10043,28,388112,0,0,77
10044,21,109952,0,0,40
10045,24,164529,0,0,40
10046,36,247750,0,0,45
10047,23,103588,0,0,25
10048,38,248919,0,2051,40
10049,29,178551,0,0,40
10050,38,136137,0,0,50
10051,47,55377,0,0,40
10052,39,177728,0,0,40
10053,40,243580,0,0,48
10054,21,188535,0,0,40
10055,32,63910,0,0,40
10056,23,219535,0,0,40
10057,44,180609,0,0,40
10058,37,59313,0,0,40
10059,70,170428,0,0,20
10060,51,102615,0,1977,40
10061,66,193132,0,0,30
10062,57,124137,0,0,40
10063,36,136629,0,0,40
10064,48,148995,0,0,60
10065,24,203076,0,0,40
10066,51,63424,0,0,40
10067,43,241895,0,0,50
10068,27,266973,0,0,60
10069,32,188048,0,0,40
10070,20,366929,0,0,35
10071,33,214129,0,0,40
10072,19,250818,0,0,40
10073,32,240979,0,0,60
10074,35,98283,0,0,40
10075,26,104746,5013,0,60
10076,39,103710,0,0,60
10077,24,159580,0,0,75
10078,45,117409,0,0,40
10079,20,140001,0,0,40
10080,49,31650,0,0,45
10081,35,80771,0,0,40
10082,30,66278,0,0,40
10083,23,107801,0,1617,25
10084,35,282461,0,0,50
10085,31,188246,0,0,50
10086,20,279763,0,0,25
10087,33,137674,0,0,40
10088,50,158284,0,0,40
10089,25,204219,0,0,40
10090,28,210498,0,0,40
10091,60,63526,0,0,40
10092,38,216924,0,0,40
10093,38,372559,0,0,40
10094,57,199114,0,2258,40
10095,39,189911,0,0,40
10096,69,61958,1424,0,6
10097,51,68898,0,2444,39
10098,42,204450,0,0,40
10099,53,311350,0,0,50
10100,37,113750,0,0,40
10101,37,359591,0,0,40
10102,38,132879,7298,0,50
10103,20,301199,0,0,24
10104,52,185407,0,0,48
10105,48,191277,0,0,50
10106,30,78980,0,0,40
10107,37,241463,0,1848,65
10108,33,120508,0,0,60
10109,33,122612,0,0,35
10110,41,197558,0,0,40
10111,32,351869,0,1485,45
10112,54,121761,0,0,50
10113,36,184556,0,0,40
10114,46,268281,0,0,40
10115,45,235646,0,0,40
10116,18,186909,0,0,16
10117,62,35783,0,0,60
10118,33,188861,0,0,40
10119,42,363591,0,0,40
10120,18,469921,0,0,40
10121,32,51150,0,0,40
10122,43,174325,0,0,40
10123,20,347530,0,0,25
10124,50,72351,0,0,45
10125,42,185129,0,0,43
10126,36,188571,0,0,40
10127,22,255252,0,0,40
10128,30,291951,0,0,40
10129,33,223046,0,0,40
10130,43,37937,0,0,43
10131,38,295127,0,0,40
10132,34,183801,0,0,14
10133,40,116218,0,0,45
10134,40,143069,0,0,40
10135,41,235951,0,0,50
10136,57,112840,0,0,50
10137,65,146454,0,1648,4
10138,59,122283,99999,0,40
10139,18,376647,2176,0,25
10140,45,96798,0,0,40
10141,24,194654,0,0,40
10142,27,206889,0,0,40
10143,40,226902,15024,0,50
10144,44,150755,5013,0,40
10145,24,200679,0,0,50
10146,71,183678,0,0,16
10147,57,57071,3137,0,40
10148,71,35303,9386,0,30
10149,37,188576,0,0,40
10150,33,169496,0,0,40
10151,41,58124,0,0,40
10152,25,356344,0,0,40
10153,42,444134,0,0,15
10154,18,340117,0,0,50
10155,34,219619,0,0,40
10156,57,334585,0,0,40
10157,27,331046,0,0,45
10158,46,443179,0,0,8
10159,64,239529,3674,0,35
10160,24,100345,0,0,20
10161,23,205653,0,0,30
10162,33,112383,0,0,40
10163,58,21626,2202,0,56
10164,25,135568,0,0,40
10165,44,190532,0,0,55
10166,53,266598,0,0,40
10167,38,116608,0,0,35
10168,36,353263,0,0,45
10169,25,157617,0,0,40
10170,54,21698,0,0,40
10171,31,77143,0,0,40
10172,18,342852,0,0,40
10173,26,146343,0,0,40
10174,68,146645,20051,0,50
10175,33,221966,2202,0,50
10176,22,215546,0,0,55
10177,50,173020,0,0,40
10178,24,247734,0,0,30
10179,44,252202,0,0,40
10180,37,497300,0,0,40
10181,34,426431,0,0,40
10182,45,162410,0,0,45
10183,77,143516,0,0,8
10184,25,190350,0,0,35
10185,20,194504,0,0,40
10186,46,110884,0,0,40
10187,26,187652,0,0,40
10188,45,81400,0,0,25
10189,70,97831,0,0,4
10190,57,180920,0,0,40
10191,28,189186,0,0,40
10192,35,144172,0,0,16
10193,36,607848,7688,0,45
10194,32,207301,0,0,40
10195,29,293073,0,0,50
10196,36,210452,0,0,45
10197,19,41400,0,0,30
10198,27,164170,0,0,20
10199,48,112906,0,0,55
10200,49,126268,0,0,50
10201,55,208311,0,1977,20
10202,61,28291,0,0,82
10203,42,121998,15024,0,40
10204,42,31621,0,0,40
10205,30,108386,0,0,40
10206,32,134727,0,0,40
10207,37,208391,0,0,40
10208,35,112271,0,0,45
10209,30,173350,0,0,40
10210,30,243190,0,0,20
10211,55,185436,0,0,70
10212,36,290409,0,0,40
10213,33,80058,0,0,48
10214,56,370045,0,0,40
10215,26,36936,0,2002,40
10216,37,231180,0,0,40
10217,28,119793,0,0,60
10218,38,102178,0,0,50
10219,76,135039,0,0,20
10220,35,317780,0,0,40
10221,48,232840,0,0,43
10222,35,33975,0,0,40
10223,39,256997,0,0,40
10224,64,298301,0,0,40
10225,22,310380,0,0,40
10226,45,182100,0,0,40
10227,27,501172,0,0,40
10228,43,143939,0,0,50
10229,23,85088,0,0,37
10230,25,282313,0,1602,40
10231,39,230054,0,0,50
10232,63,236338,0,0,35
10233,37,321943,0,0,40
10234,26,218782,0,0,40
10235,33,191385,0,0,40
10236,45,185497,0,0,70
10237,28,126129,0,0,40
10238,20,199268,0,0,20
10239,34,203488,0,0,40
10240,41,203233,0,0,40
10241,38,203836,0,0,50
10242,36,187847,7688,0,40
10243,38,116358,0,0,40
10244,46,198660,99999,0,72
10245,43,89636,0,0,60
10246,49,120629,0,0,30
10247,26,150226,0,0,35
10248,28,137898,0,0,35
10249,54,146574,0,0,40
10250,53,88725,0,0,40
10251,23,284898,0,0,30
10252,55,212448,0,0,40
10253,58,203039,0,0,40
10254,26,227489,0,0,40
10255,19,105289,0,0,20
10256,28,223745,0,0,40
10257,45,242994,0,0,52
10258,30,196385,0,0,45
10259,76,116202,0,0,33
10260,47,140045,0,0,40
10261,34,133503,2174,0,40
10262,40,226585,0,0,35
10263,24,85041,0,0,25
10264,30,162442,7688,0,50
10265,67,279980,10605,0,10
10266,24,216563,0,0,40
10267,43,231964,0,0,40
10268,29,263855,0,0,40
10269,40,124915,0,0,40
10270,61,178312,0,0,40
10271,45,215862,7688,0,45
10272,21,39236,0,0,50
10273,58,349910,7688,0,40
10274,52,75839,0,0,40
10275,34,176711,0,0,40
10276,20,266525,594,0,20
10277,25,34307,0,0,40
10278,46,331776,0,0,40
10279,43,198965,0,0,40
10280,25,288185,0,0,40
10281,21,198050,0,0,25
10282,65,242580,11678,0,50
10283,37,173128,0,0,40
10284,29,87905,10520,0,40
10285,44,173704,0,0,40
10286,37,93225,7688,0,40
10287,38,323269,0,0,40
10288,35,158046,5013,0,70
10289,32,133503,0,0,40
10290,44,172296,0,0,60
10291,39,201105,0,0,30
10292,23,176486,0,0,25
10293,25,182750,0,0,45
10294,23,82497,0,0,28
10295,47,208872,0,0,40
10296,47,145269,0,0,45
10297,25,19214,0,0,40
10298,35,149347,0,0,45
10299,50,158294,3103,0,40
10300,47,152073,0,0,40
10301,35,189623,0,0,45
10302,24,341368,0,0,40
10303,21,201603,2176,0,40
10304,35,270572,0,0,40
10305,30,285295,0,0,40
10306,17,126779,0,0,20
10307,49,202874,0,0,40
10308,27,373499,0,0,60
10309,22,244773,0,0,15
10310,22,96862,0,0,40
10311,50,162632,0,0,2
10312,51,159755,0,0,38
10313,27,37088,0,0,30
10314,27,335421,0,0,20
10315,23,188535,0,0,35
10316,20,349365,0,0,40
10317,42,33002,0,0,48
10318,32,330715,99999,0,40
10319,45,146857,0,0,38
10320,35,275522,0,0,80
10321,22,43646,0,0,40
10322,34,154548,0,0,38
10323,28,47907,0,0,40
10324,38,238397,0,0,24
10325,48,195949,0,0,42
10326,22,354351,0,0,40
10327,34,349169,0,0,40
10328,25,158662,0,0,50
10329,23,23438,0,0,40
10330,38,107302,0,0,60
10331,43,174196,0,0,40
10332,49,226871,0,0,40
10333,23,124971,0,0,40
10334,57,214061,0,0,40
10335,24,441700,0,0,40
10336,44,104892,0,0,58
10337,34,234386,0,0,50
10338,29,188278,0,0,40
10339,29,244395,0,0,40
10340,35,30916,0,0,50
10341,38,377486,0,0,36
10342,42,137232,0,0,50
10343,53,233369,0,0,40
10344,29,71067,0,0,55
10345,59,195176,0,0,72
10346,31,98639,0,0,40
10347,51,123011,0,2559,50
10348,25,164938,4416,0,40
10349,28,147471,0,0,10
10350,30,206046,0,1848,40
10351,46,81497,0,0,48
10352,45,189225,0,0,40
10353,23,141264,0,0,40
10354,33,97939,0,0,42
10355,44,160829,0,0,20
10356,25,483822,0,0,40
10357,48,148738,0,0,40
10358,23,289982,0,0,40
10359,33,58702,3103,0,50
10360,20,146706,0,0,30
10361,23,420973,0,0,40
10362,71,124959,0,0,40
10363,22,121471,0,0,40
10364,36,198237,15024,0,50
10365,27,280758,0,0,60
10366,40,191544,0,0,35
10367,30,261023,0,0,50
10368,30,231043,0,0,40
10369,30,340917,0,0,40
10370,35,167140,5013,0,40
10371,39,370795,0,0,40
10372,39,209609,0,0,50
10373,74,209454,0,0,40
10374,32,78530,15024,0,50
10375,25,88922,0,0,40
10376,64,86972,0,0,40
10377,47,165468,7298,0,40
10378,37,134367,0,0,37
10379,47,199058,0,0,40
10380,33,183612,0,0,40
10381,22,514033,0,0,80
10382,56,172364,0,0,40
10383,37,190105,0,0,55
10384,30,119422,0,0,70
10385,20,236592,0,0,35
10386,53,43952,15024,0,38
10387,43,194636,0,0,48
10388,23,235853,0,0,40
10389,43,150528,0,0,30
10390,30,213722,0,0,40
10391,20,41432,0,0,46
10392,22,285775,0,0,40
10393,38,470663,0,0,50
10394,54,114520,0,0,40
10395,23,113466,0,0,40
10396,46,224559,0,0,40
10397,59,186385,0,0,40
10398,28,167094,0,0,50
10399,18,216508,0,0,25
10400,41,384236,0,0,40
10401,42,181265,0,0,48
10402,58,190997,0,0,40
10403,24,98287,0,0,50
10404,39,103456,0,0,45
10405,28,184723,0,1980,35
10406,25,165622,0,0,55
10407,29,101597,0,0,54
10408,53,146378,0,0,40
10409,63,152163,0,0,40
10410,26,106812,0,0,38
10411,21,148211,3674,0,50
10412,45,187581,0,0,40
10413,29,135296,0,0,40
10414,72,144515,0,1258,40
10415,51,210736,0,0,40
10416,21,210165,0,0,40
10417,38,224584,0,0,40
10418,38,80771,0,0,40
10419,46,164733,0,0,41
10420,68,177596,0,0,90
10421,43,396116,0,0,40
10422,21,185251,0,0,40
10423,44,173590,0,0,3
10424,56,196307,0,0,40
10425,20,293091,0,0,12
10426,36,175232,5178,0,40
10427,21,51047,0,0,25
10428,21,334618,99999,0,40
10429,52,152795,0,0,40
10430,56,205601,99999,0,70
10431,52,129177,0,2824,20
10432,51,121548,0,0,25
10433,29,244566,0,0,40
10434,36,75073,0,0,55
10435,29,179008,0,0,55
10436,21,170800,0,0,30
10437,58,373344,0,0,40
10438,37,127961,0,0,40
10439,50,99392,0,0,45
10440,30,392812,0,0,50
10441,29,262478,0,0,30
10442,48,32825,0,0,40
10443,50,167380,0,0,40
10444,39,203204,0,0,25
10445,35,105138,0,0,55
10446,54,145714,7688,0,25
10447,24,182276,0,0,25
10448,20,275385,0,0,45
10449,30,292472,0,0,55
10450,19,73514,0,0,30
10451,26,199600,0,0,40
10452,38,111499,0,1977,99
10453,25,202560,0,0,40
10454,33,99309,0,0,50
10455,60,124987,7298,0,40
10456,30,287986,0,0,40
10457,30,119411,0,0,40
10458,19,198668,0,0,40
10459,23,117583,0,0,40
10460,27,234664,0,0,40
10461,20,114357,0,0,40
10462,39,176949,0,0,52
10463,33,189710,0,0,45
10464,65,205309,0,0,24
10465,34,195576,0,0,50
10466,23,329174,0,0,40
10467,25,197036,0,0,40
10468,28,181291,0,1564,50
10469,31,206512,0,0,25
10470,28,38309,6849,0,40
10471,37,312766,0,0,40
10472,52,139671,0,1977,50
10473,66,38621,3273,0,40
10474,31,124827,0,0,40
10475,37,77820,0,0,50
10476,45,56904,5013,0,45
10477,45,190115,0,0,40
10478,44,106682,0,0,60
10479,32,42596,0,0,40
10480,35,143058,0,0,60
10481,53,102615,0,0,40
10482,54,139703,3103,0,40
10483,43,240124,0,0,40
10484,30,132565,0,0,40
10485,49,323798,3325,0,50
10486,52,96359,0,0,57
10487,20,165201,0,0,4
10488,60,165630,0,1977,40
10489,45,264526,0,0,40
10490,48,102359,7298,0,60
10491,28,37359,0,0,60
10492,61,232618,0,0,40
10493,48,115497,0,0,40
10494,32,157747,0,0,45
10495,27,41099,0,0,30
10496,38,472604,0,0,35
10497,33,348618,0,0,20
10498,43,135606,0,0,50
10499,36,248445,0,0,60
10500,38,112093,0,0,40
10501,24,197552,0,0,40
10502,22,303822,0,0,40
10503,30,288566,0,0,40
10504,55,487411,0,0,40
10505,46,43348,15024,0,55
10506,50,337606,0,1485,40
10507,34,32528,0,974,40
10508,47,118447,0,0,60
10509,46,234690,0,0,40
10510,23,141003,0,0,60
10511,43,216042,0,1617,72
10512,45,190482,0,0,40
10513,55,381965,0,0,40
10514,68,186943,0,0,8
10515,39,142707,0,0,40
10516,39,53447,0,0,40
10517,37,127772,0,0,40
10518,19,344414,0,0,40
10519,49,558183,0,0,40
10520,33,150154,0,0,40
10521,21,306114,0,0,35
10522,72,177121,0,0,3
10523,58,368797,0,0,35
10524,43,175715,0,0,55
10525,62,416829,0,0,21
10526,21,350001,0,0,20
10527,26,339952,0,0,60
10528,34,164190,0,1902,38
10529,49,166039,0,0,40
10530,28,250135,0,0,40
10531,34,234960,0,1887,48
10532,29,103628,0,0,40
10533,58,430005,0,0,50
10534,45,106517,0,0,40
10535,47,162236,0,0,40
10536,53,92430,0,0,40
10537,52,40641,5013,0,40
10538,47,169388,0,0,15
10539,36,410034,0,1887,40
10540,48,237525,7688,0,65
10541,35,150057,0,0,40
10542,49,148549,0,1902,50
10543,43,75742,0,0,45
10544,33,177675,0,0,50
10545,49,193249,0,0,40
10546,17,266072,0,0,20
10547,28,80165,0,0,30
10548,25,339324,0,0,40
10549,69,111238,0,0,20
10550,41,284086,0,0,60
10551,31,206051,0,0,40
10552,57,426263,0,0,40
10553,49,102583,0,1848,44
10554,40,277647,0,0,40
10555,55,124808,0,1977,50
10556,47,193061,0,0,60
10557,50,121411,0,0,40
10558,36,89202,0,0,50
10559,30,319280,0,0,40
10560,79,165209,0,0,40
10561,42,193494,0,0,40
10562,67,195066,0,0,50
10563,36,99146,0,0,45
10564,35,92028,0,0,50
10565,27,174419,0,0,40
10566,21,57916,0,0,40
10567,46,383384,0,0,40
10568,45,198223,0,1902,45
10569,20,109813,0,0,40
10570,17,174298,0,0,20
10571,40,45687,4787,0,50
10572,28,263614,0,0,40
10573,33,96128,0,0,40
10574,55,220262,0,0,40
10575,55,35340,0,0,50
10576,47,280483,0,0,40
10577,52,254211,15024,0,60
10578,29,351324,0,0,40
10579,36,58602,0,0,35
10580,37,64922,0,0,70
10581,41,185616,0,1980,40
10582,43,185832,0,0,48
10583,24,254767,2105,0,50
10584,42,183205,0,0,45
10585,39,156897,0,2258,42
10586,48,145886,0,0,60
10587,47,29819,0,1977,50
10588,27,244566,0,0,40
10589,29,253801,0,0,40
10590,22,181313,0,0,30
10591,37,150566,0,0,44
10592,38,237713,0,0,60
10593,32,112137,4508,0,40
10594,48,187969,0,0,80
10595,51,174754,0,0,38
10596,28,219705,5013,0,55
10597,35,167062,0,0,40
10598,18,190325,0,0,30
10599,45,108859,0,0,40
10600,73,153127,0,0,10
10601,52,180881,0,0,40
10602,17,183066,0,0,40
10603,29,339002,0,0,40
10604,31,185480,0,0,40
10605,20,172047,0,0,10
10606,42,94600,5178,0,40
10607,37,302604,0,0,40
10608,40,248094,0,0,40
10609,32,36467,0,0,45
10610,29,53181,0,0,55
10611,20,181032,0,0,40
10612,26,248990,0,0,40
10613,25,40512,3674,0,30
10614,18,173125,0,0,24
10615,33,316663,0,0,50
10616,26,154966,0,0,40
10617,33,167939,0,0,25
10618,23,131275,0,0,40
10619,20,236523,0,0,40
10620,36,272950,0,0,50
10621,37,174503,0,0,50
10622,24,116800,0,0,35
10623,38,110713,0,0,50
10624,50,202044,0,0,45
10625,44,300528,0,0,40
10626,46,54985,0,1887,40
10627,57,133126,0,0,40
10628,37,74593,0,0,70
10629,44,302424,0,0,55
10630,21,344492,0,0,30
10631,31,349148,0,0,40
10632,32,222221,7298,0,42
10633,45,234699,0,0,60
10634,20,243178,0,0,40
10635,52,189728,0,0,50
10636,47,318593,0,0,25
10637,41,108681,0,0,40
10638,40,187376,0,0,60
10639,41,75409,0,0,40
10640,46,172581,0,1902,50
10641,49,266150,0,0,40
10642,50,135643,0,0,40
10643,59,46466,0,0,40
10644,18,130652,0,0,25
10645,47,114459,7688,0,45
10646,47,109832,5178,0,30
10647,45,195554,0,0,45
10648,17,244589,0,0,40
10649,45,271901,0,0,32
10650,73,139978,0,0,40
10651,48,180446,0,0,40
10652,64,178724,0,0,20
10653,38,341643,0,0,60
10654,37,289653,0,0,50
10655,62,118725,20051,0,72
10656,26,187891,0,0,40
10657,46,116338,0,0,50
10658,46,102771,0,1977,40
10659,51,89652,4787,0,24
10660,54,439608,0,0,40
10661,65,330144,0,0,40
10662,29,251905,0,0,45
10663,37,218955,0,0,40
10664,60,25825,0,0,50
10665,33,202046,0,2001,40
10666,62,116104,0,0,20
10667,20,194891,0,0,40
10668,37,125550,14084,0,35
10669,66,116468,2936,0,20
10670,32,285131,0,0,20
10671,29,409201,0,0,40
10672,70,379819,10566,0,40
10673,74,97167,0,0,15
10674,37,244803,0,0,40
10675,51,115851,0,0,40
10676,50,118058,0,0,50
10677,42,258589,0,0,60
10678,27,92431,0,2231,40
10679,30,97281,0,0,60
10680,32,244147,0,1876,50
10681,66,253741,0,1825,10
10682,23,170482,0,0,45
10683,35,241001,0,0,44
10684,50,165001,0,0,50
10685,17,297117,0,0,40
10686,35,340260,0,0,48
10687,31,96480,0,0,50
10688,30,185177,0,0,49
10689,84,172907,0,0,35
10690,35,308874,0,0,40
10691,45,54098,0,0,50
10692,46,288608,0,0,40
10693,50,254148,0,0,40
10694,37,111128,0,0,40
10695,32,171116,0,0,40
10696,53,96062,0,1902,48
10697,27,276776,0,0,40
10698,22,152878,0,0,40
10699,29,149211,0,0,40
10700,35,58343,0,0,44
10701,38,127601,0,0,35
10702,29,357781,0,0,40
10703,26,137367,0,0,44
10704,34,110978,0,0,40
10705,31,34503,0,0,40
10706,20,223515,0,0,40
10707,37,372525,0,0,48
10708,32,116365,0,0,20
10709,36,111268,0,0,40
10710,78,83511,0,0,40
10711,46,199596,0,0,50
10712,18,301867,0,0,20
10713,57,191983,0,0,50
10714,37,105803,0,0,40
10715,43,456236,0,0,40
10716,45,116255,0,0,40
10717,32,235109,0,0,40
10718,38,91716,0,0,40
10719,25,121102,0,2001,30
10720,70,235781,0,0,40
10721,40,136986,0,0,50
10722,40,33658,0,0,40
10723,20,53878,0,0,40
10724,29,200928,0,0,40
10725,24,173736,0,0,55
10726,28,214385,0,0,40
10727,58,102509,0,0,50
10728,38,173047,0,213,40
10729,18,329054,0,0,15
10730,39,241153,0,0,50
10731,35,200117,0,1887,50
10732,45,229516,0,0,72
10733,62,250091,0,0,5
10734,24,247075,0,0,20
10735,22,315524,0,0,30
10736,23,126945,0,0,40
10737,39,29874,0,0,60
10738,28,115579,0,0,38
10739,51,29580,4386,0,30
10740,44,56483,0,0,37
10741,73,89852,0,0,40
10742,24,420779,0,0,35
10743,24,255474,0,0,40
10744,52,241444,0,0,50
10745,43,85995,0,0,40
10746,67,116986,0,0,20
10747,31,217962,0,0,40
10748,36,20507,7688,0,50
10749,43,184099,0,0,40
10750,31,117816,0,0,70
10751,26,45869,0,0,40
10752,48,186539,0,0,40
10753,40,326310,0,0,44
10754,55,84564,0,0,39
10755,49,247294,0,0,45
10756,34,72793,0,0,15
10757,29,261375,0,0,60
10758,50,77905,0,0,8
10759,19,66838,0,0,9
10760,63,194682,0,1902,50
10761,66,180211,0,0,30
10762,65,79272,0,0,6
10763,60,101198,0,0,20
10764,60,80574,0,0,38
10765,19,198663,0,0,40
10766,26,160340,0,0,60
10767,75,205860,0,1735,40
10768,58,69579,0,0,20
10769,18,379242,0,0,50
10770,65,113323,3818,0,40
10771,50,312477,0,1887,40
10772,26,259505,0,0,40
10773,19,541282,0,0,40
10774,29,155970,0,0,40
10775,52,99682,0,0,52
10776,23,117789,0,0,40
10777,21,296158,0,0,40
10778,48,78859,0,0,40
10779,50,189811,0,0,40
10780,41,518030,0,1590,40
10781,32,360593,0,0,30
10782,40,145504,0,0,40
10783,19,459248,0,0,30
10784,30,288419,0,0,40
10785,42,126094,0,0,39
10786,23,209483,0,0,50
10787,37,32239,27828,0,40
10788,21,210355,0,0,24
10789,28,84547,0,0,40
10790,50,260579,0,0,40
10791,20,105585,0,0,25
10792,21,132320,0,0,35
10793,21,129172,0,0,16
10794,45,222374,0,0,40
10795,49,201498,0,0,40
10796,53,251675,8614,0,50
10797,41,114157,0,0,40
10798,48,148121,0,0,40
10799,73,84053,0,0,15
10800,34,96480,0,0,40
10801,24,179423,0,0,40
10802,58,123329,0,0,16
10803,41,134130,0,0,50
10804,53,188644,0,0,40
10805,40,226388,0,0,40
10806,28,209205,7298,0,40
10807,32,209808,0,1740,47
10808,18,28648,0,0,40
10809,37,34996,0,0,40
10810,43,281422,0,0,45
10811,22,214716,0,0,40
10812,28,314177,0,0,40
10813,51,112310,0,0,40
10814,63,203783,0,0,72
10815,44,145441,7298,0,48
